,signal,path,mfcc,mfcc_mean,zcr,sc,rms,melspectrogram
320,4,F:\RMS Samples\S4\B17KL_12160_1221_05_03_2018.MP3,"[-1.7425783e+02  2.0543271e+02 -9.7865150e+01  4.7480991e+01
  7.8332348e+00 -9.9525957e+00  3.1529925e+00 -7.4582057e+00
  9.2758083e+00 -1.9126717e+01  6.9088969e+00  3.0608199e+00
 -1.5457485e+01  1.0181658e+01 -6.0813823e+00 -1.8913512e+00
  1.8563683e+00 -4.0314803e+00  1.4388137e+00 -6.7979498e+00
  2.2660508e+00 -3.1503522e+00 -4.6514430e+00  3.5739987e+00
 -5.6506124e+00  1.3965241e+00 -1.1736062e-01 -2.8082640e+00
  1.2242514e+00 -2.7116978e+00  9.2733163e-01 -2.0716383e+00
 -5.2512592e-01  8.4824866e-01 -2.9073009e+00  1.8068300e+00
 -1.4032122e+00 -5.2960575e-01  1.4457135e+00 -1.3959025e+00]",-1.518285632,0.1040027889,1379.784253,0.09438674152,2.318091869
321,4,F:\RMS Samples\S4\B17KL_12160_1226_05_03_2018.MP3,"[-1.7307156e+02  1.9942426e+02 -9.9142288e+01  4.5164825e+01
  9.2576504e+00 -1.0339953e+01  3.1701205e+00 -4.8167715e+00
  9.4129505e+00 -1.8674799e+01  7.0615053e+00  3.2618639e+00
 -1.4166074e+01  1.0624030e+01 -5.7544818e+00 -2.3560841e+00
  1.2549061e+00 -4.1104259e+00  1.5585134e+00 -6.8266020e+00
  2.1291227e+00 -2.6849618e+00 -4.4967613e+00  3.5474207e+00
 -5.5548453e+00  1.3347591e+00 -1.5304026e-01 -2.7990839e+00
  1.6091889e+00 -2.4719832e+00  8.5936612e-01 -1.9189422e+00
 -4.2451069e-01  1.0878503e+00 -2.8804677e+00  1.6193597e+00
 -1.5008472e+00 -8.5168207e-01  1.1254767e+00 -1.9373555e+00]",-1.585759163,0.1137482529,1441.459463,0.08859683573,1.954403281
322,4,F:\RMS Samples\S4\B17KL_12160_1231_05_03_2018.MP3,"[-1.55674545e+02  2.06261612e+02 -1.01746544e+02  4.55270424e+01
  1.05300360e+01 -1.29851141e+01  3.91665840e+00 -5.59157467e+00
  7.22573328e+00 -1.85432777e+01  6.12288427e+00  3.34188104e+00
 -1.49510508e+01  1.02331495e+01 -4.94083834e+00 -2.51493168e+00
  2.43392730e+00 -4.19769239e+00  2.07709527e+00 -5.54004908e+00
  7.62959123e-01 -3.39096665e+00 -4.73648310e+00  3.52820039e+00
 -5.63207006e+00  7.92865217e-01  1.65153608e-01 -3.30777192e+00
  1.44071341e+00 -2.19321942e+00  7.66686261e-01 -1.53428495e+00
 -4.96717751e-01  1.23128712e+00 -3.04218173e+00  1.87095189e+00
 -5.27710676e-01 -1.49747682e+00  4.93913144e-01 -2.08003592e+00]",-1.160044312,0.1079829505,1415.64733,0.1086556837,2.816621065
323,4,F:\RMS Samples\S4\B17KL_12160_1236_05_03_2018.MP3,"[-156.06798     208.12247    -102.35566      45.1755        8.273263
  -12.499212      5.98397      -6.271978      8.639538    -16.90174
    5.8807025     4.423695    -13.695613      9.977494     -4.6165648
   -1.8290914     1.8087858    -4.2602534     1.5578989    -6.5986967
    1.6689851    -2.2529898    -5.1690125     3.2431607    -4.92858
    0.89213026   -0.28465977   -3.2994306     1.498675     -2.7283583
    0.45052174   -1.2702489    -0.9118377     0.6533348    -2.886101
    1.4452852    -1.1152929    -0.9268687     1.2125964    -1.7591254 ]",-1.043031454,0.1088576011,1404.124954,0.1071903333,2.795017719
324,4,F:\RMS Samples\S4\B17KL_12160_1241_05_03_2018.MP3,"[-1.6595193e+02  2.2143304e+02 -7.2527351e+01  5.1205734e+01
 -2.6148331e+00 -1.3707260e+01  9.0987701e+00 -3.0042450e+00
  7.2446928e+00 -2.0393566e+01  5.7351699e+00  9.1593426e-01
 -1.3818494e+01  1.1641096e+01 -8.2322750e+00 -4.9901099e+00
 -1.0472144e+00 -6.7101531e+00 -1.0571204e+00 -9.3575325e+00
 -1.0246319e+00 -5.9048252e+00 -5.7017579e+00  2.3468623e+00
 -6.9773712e+00  3.2439631e-01 -2.8087885e+00 -6.3579955e+00
 -1.4692420e+00 -4.6128330e+00  5.7411498e-01 -9.0695620e-01
 -3.1377682e-03 -3.8711652e-02 -4.0472550e+00  6.5965402e-01
 -3.3273253e+00 -2.5840068e+00 -3.8462788e-01 -3.2571435e+00]",-1.540981054,0.05908203125,1044.114408,0.140603587,4.551569462
325,2,F:\RMS Samples\S2\B17LK_07280_0046_02_01_2018.MP3,"[-174.8098      223.19084    -110.89896      72.86532      -7.9485035
   -7.204717     17.798407    -15.79685      18.07578     -10.874612
    4.1482234     4.758391     -6.3298993    12.243803     -8.627945
    4.1521072     1.9622138    -2.7010012     5.1811175    -6.693382
    8.359781      0.4112361    -4.028824      3.4644232    -3.9089463
    4.856278     -2.1010594    -0.72701985    3.4328837    -2.9019554
    2.681458     -3.4227538     0.9151138     2.1915696    -3.8398173
    1.8442719    -1.6874037     0.760487     -0.6249098    -3.32236   ]",0.3710743785,0.1030239917,1422.582306,0.07658541948,1.24799335
326,4,F:\RMS Samples\S4\B17LK_07280_0046_02_03_2018.MP3,"[-173.92302    224.4756    -110.84341     76.35178     -5.178216
   -9.42237     18.358467   -13.273272    17.091782   -12.026699
    6.538286     6.232519    -8.502161    12.128892    -7.973841
    2.4217515    0.3974218   -3.1317453    5.275831    -8.316993
    6.679468     1.1500636   -1.3226721    7.1765842   -2.8468306
    4.224408    -2.1307752   -1.3700192    2.3394942   -3.5195127
    4.3098516   -1.7597284    0.7978306    2.4532785   -3.8586004
    1.7811801   -1.5605656    1.407173     0.8109705   -2.927465 ]",0.7128687501,0.0978679132,1417.75572,0.08252511173,1.434092999
327,1,F:\RMS Samples\S1\B17LK_07280_0046_04_01_2018.MP3,"[-1.6776059e+02  2.2806171e+02 -1.1569233e+02  7.6882973e+01
 -1.9589621e+01 -1.0069841e+01  2.1522263e+01 -2.1406872e+01
  2.1624584e+01 -4.9833779e+00  5.4973826e+00  4.8751230e+00
 -1.1577807e+01  8.0495663e+00 -8.2881107e+00  4.7055202e+00
  2.8095564e-01 -4.0085030e+00  7.7018032e+00 -5.1051068e+00
  4.4651341e+00 -3.9174681e+00 -4.0182052e+00  3.2393181e+00
 -5.9206533e+00  3.1905975e+00 -4.5625491e+00 -3.0413129e+00
  4.4579346e-02 -6.5701585e+00  1.7211754e+00 -4.2626696e+00
 -1.1927611e+00 -6.1989039e-01 -5.4148335e+00  1.0437075e+00
 -4.6346378e+00 -1.7841976e+00 -1.3902378e+00 -3.5762138e+00]",-0.6620388031,0.0944125876,1454.24805,0.08508627862,1.565711498
328,2,F:\RMS Samples\S2\B17LK_07280_0046_07_02_2018.MP3,"[-1.7243782e+02  2.2563472e+02 -1.2076397e+02  7.5486557e+01
 -1.2310867e+01 -7.9775763e+00  2.2916203e+01 -1.4242702e+01
  2.1087477e+01 -8.6004801e+00  4.1712494e+00  2.5403273e+00
 -1.0216765e+01  1.0574393e+01 -8.6448612e+00  2.3845639e+00
 -3.1188569e+00 -5.4877906e+00  6.6080542e+00 -7.2597356e+00
  5.5408959e+00 -1.8462710e+00 -2.8408597e+00  5.7095408e+00
 -4.7552247e+00  3.7449870e+00 -2.4648540e+00 -2.1417904e-01
  2.6025770e+00 -4.9935403e+00  3.0278611e+00 -3.6616132e+00
 -5.8635348e-01  9.7208065e-01 -4.4002256e+00  2.1155877e+00
 -3.0225308e+00 -6.1224204e-01  1.0920664e-02 -2.0823660e+00]",-0.185341984,0.09911327231,1484.612454,0.08100055158,1.378641129
329,2,F:\RMS Samples\S2\B17LK_07280_0046_15_02_2018.MP3,"[-1.7220865e+02  2.2722206e+02 -1.0985522e+02  7.5757645e+01
 -1.7381098e+01 -1.2150386e+01  1.9517014e+01 -1.9478031e+01
  1.7280128e+01 -7.5536942e+00  7.7276993e+00  8.2433023e+00
 -5.4868174e+00  1.0894561e+01 -1.0037430e+01  1.8534514e+00
 -2.7742200e+00 -5.2531662e+00  7.0733171e+00 -6.0500546e+00
  4.9974012e+00 -3.5313308e+00 -5.2037296e+00  1.8412281e+00
 -7.7327948e+00  2.0953252e+00 -3.8353164e+00 -2.7981796e+00
 -6.4244770e-02 -5.7957230e+00  2.7143607e+00 -3.9449716e+00
 -6.5064871e-01  1.6677588e+00 -3.9875202e+00  1.7102840e+00
 -2.5972064e+00 -7.8234178e-01 -1.1075284e+00 -2.8448589e+00]",-0.5627409816,0.09262560923,1404.391369,0.08600295335,1.631290436
330,2,F:\RMS Samples\S2\B17LK_07280_0051_02_01_2018.MP3,"[-1.8065930e+02  2.2371692e+02 -1.1173366e+02  7.5808350e+01
 -1.0355699e+01 -7.5893788e+00  1.7861559e+01 -1.7775179e+01
  1.8151138e+01 -1.1142440e+01  4.4720268e+00  4.3710623e+00
 -7.3537078e+00  1.2207196e+01 -9.2940426e+00  4.1835780e+00
  1.7550055e+00 -2.8111844e+00  5.7072515e+00 -7.4406734e+00
  7.3722496e+00 -1.9598582e-01 -3.7051888e+00  3.7895000e+00
 -4.3463154e+00  4.5947638e+00 -2.5076823e+00 -7.4928701e-01
  2.8998239e+00 -3.7162147e+00  2.7282290e+00 -3.4519525e+00
  1.2400831e+00  2.2273095e+00 -4.2281737e+00  1.7108022e+00
 -1.8974379e+00  9.2126745e-01 -8.5640538e-01 -3.3242037e+00]",0.0145998951,0.1096744494,1450.289745,0.07114233077,1.072068095
331,4,F:\RMS Samples\S4\B17LK_07280_0051_02_03_2018.MP3,"[-1.76987808e+02  2.27270096e+02 -1.15863014e+02  7.78051453e+01
 -1.12365522e+01 -7.49718761e+00  1.95459805e+01 -1.78045654e+01
  1.93328438e+01 -1.22366323e+01  1.88441277e+00  3.10234761e+00
 -8.88740635e+00  1.10164537e+01 -9.64077091e+00  3.62174916e+00
  9.55119073e-01 -2.55615568e+00  5.98499870e+00 -8.29086208e+00
  6.27908993e+00 -8.03527117e-01 -3.09104943e+00  3.96471310e+00
 -4.86125231e+00  4.29547071e+00 -3.85324287e+00 -1.56074131e+00
  2.94470716e+00 -3.99055481e+00  2.79505277e+00 -4.11406946e+00
 -4.40200008e-02  1.70474350e+00 -3.98777032e+00  1.84195948e+00
 -2.52010679e+00  9.38090861e-01  2.86057174e-01 -2.61589694e+00]",-0.1718536317,0.1031793031,1438.445811,0.07795325667,1.27963233
332,1,F:\RMS Samples\S1\B17LK_07280_0051_04_01_2018.MP3,"[-1.7030028e+02  2.2129230e+02 -1.2044111e+02  7.2027542e+01
 -1.7616194e+01 -8.6972466e+00  1.9523838e+01 -2.3929531e+01
  1.7614235e+01 -7.4079719e+00  4.7091494e+00  9.2590151e+00
 -1.6064366e+00  1.6228764e+01 -6.0670266e+00  1.1062473e+00
 -4.2929001e+00 -5.8030958e+00  7.8931379e+00 -6.6980696e+00
  1.8807465e+00 -4.4888396e+00 -3.9426985e+00  2.2877827e+00
 -9.3786898e+00 -1.8804441e-01 -5.3107204e+00 -3.0977664e+00
  4.6210912e-01 -5.2678037e+00  3.5321763e+00 -3.2959762e+00
 -1.2296972e+00  7.7414560e-01 -3.8610940e+00  1.8053567e+00
 -3.1736863e+00 -1.4075354e-02  2.1765082e-01 -2.9734988e+00]",-0.9617065191,0.09352541297,1505.324994,0.08249019831,1.44530654
333,2,F:\RMS Samples\S2\B17LK_07280_0051_07_02_2018.MP3,"[-179.41847    227.30896   -114.22225     77.11311    -14.275233
   -7.2178807   19.686033   -19.51659     16.302843   -12.316435
    3.8583848    2.5604212   -8.927167    10.87917     -9.364283
    3.9571548   -1.6591057   -4.196628     6.235984    -8.866691
    4.303575    -2.503996    -2.2616138    4.3942895   -6.2201433
    2.9931724   -4.2356644   -1.287289     2.302001    -3.2994359
    5.195157    -2.7861435   -1.7308937   -3.0334485   -7.0833106
    1.5394106   -0.5844375    5.3365746    5.8651557    3.218278 ]",-0.298935622,0.09658359554,1442.15453,0.07494430989,1.203870773
334,2,F:\RMS Samples\S2\B17LK_07280_0051_15_02_2018.MP3,"[-151.31078     228.75537    -135.71544      76.18477     -12.249035
  -14.073905     23.363684    -22.044079     14.546151    -11.537724
    0.6033021     7.8350058    -9.817408     11.607776     -5.71001
    1.7898859     1.8614166    -4.880064      5.9122167    -8.0651455
    2.8995492    -0.41786167   -4.3755183     5.463995     -5.4714
    1.871988     -1.69968      -3.2252135     1.7929634    -5.188482
    2.9454427    -1.7414792    -1.9236699     1.5565107    -5.1900005
    1.4046183    -1.6003206    -1.022928      1.3751683    -4.1384716 ]",-0.490719974,0.1228520105,1614.031114,0.09545924515,1.743020177
335,2,F:\RMS Samples\S2\B17LK_07280_0056_02_01_2018.MP3,"[-165.54752     213.82913    -106.09232      70.87626       1.9363617
   -9.154467     17.24014      -9.4106455    16.698118     -8.765599
    6.730517      5.981303     -7.8824863    11.340017     -6.9357657
    2.2457342     2.9409146    -1.5269588     5.3128815    -6.8953323
    6.6392975     1.0782884    -3.831038      5.2540774    -2.8024158
    3.536801     -2.2124915    -2.4604719     2.9629984    -3.016053
    2.0185297    -2.703068      0.49201167    3.1653497    -3.365345
    1.7320875    -1.0724295     0.25665832    0.5304332    -3.3215377 ]",0.8950487971,0.1013021578,1434.406676,0.08636587858,1.577031493
336,4,F:\RMS Samples\S4\B17LK_07280_0056_02_03_2018.MP3,"[-1.8692686e+02  2.3375354e+02 -1.1691971e+02  8.4427620e+01
 -1.5482105e+01 -5.7159185e+00  1.8403709e+01 -2.1712238e+01
  1.8723307e+01 -1.3543032e+01  4.3732352e+00  3.0083251e+00
 -8.0338421e+00  1.1005245e+01 -1.2135369e+01  4.1184597e+00
 -1.3111198e+00 -2.9481483e+00  7.3294373e+00 -8.7869816e+00
  5.4926534e+00 -2.9560113e+00 -2.4850895e+00  2.9938190e+00
 -7.1059117e+00  4.6411500e+00 -3.4321804e+00  1.1410784e-01
  2.3037975e+00 -4.4132838e+00  3.5213904e+00 -4.4813480e+00
  9.5628089e-01  1.4786174e+00 -3.2066829e+00  2.6505716e+00
 -2.7044480e+00  1.3752624e+00 -4.8520944e-01 -1.8908567e+00]",-0.4001454413,0.1042743046,1440.233896,0.07252842933,1.133005857
337,1,F:\RMS Samples\S1\B17LK_07280_0056_04_01_2018.MP3,"[-171.2657     222.19696   -123.05575     71.45786    -15.407821
   -8.540698    20.78912    -18.311832    23.601633    -2.5897596
    7.5277147    4.8418274  -11.087404     8.72942     -8.048976
    3.9658866   -1.7837707   -6.5654263    5.2523317   -7.8753905
    3.7512083   -2.4474466   -4.036082     2.9921908   -6.0097814
    3.5543697   -3.0530896   -2.246515     1.1069683   -5.4290752
    2.385893    -3.7702513   -0.407774     1.0196512   -4.842189
    1.8222195   -2.9491286   -0.816945    -0.7754729   -3.5626924]",-0.747092247,0.1043960955,1519.948069,0.08040849119,1.349439144
338,2,F:\RMS Samples\S2\B17LK_07280_0056_07_02_2018.MP3,"[-181.36899     232.07884    -117.74307      80.72385     -16.787241
   -6.850987     20.403212    -21.899492     17.194439    -13.399535
    3.344294      1.8679168   -10.514483     10.628953    -10.413444
    4.130199     -1.9869086    -4.594771      6.291042     -9.275274
    4.6858983    -3.1495404    -2.5540655     4.0932403    -7.0238667
    2.7545393    -5.144923     -0.75982374    3.2743175    -3.4900093
    4.8247676    -3.997429     -2.07036      -2.9937718    -7.8185835
    0.48724085   -2.6362774     3.649907      4.825191      3.8611276 ]",-0.6838469505,0.09238571761,1448.591952,0.07699983567,1.278560042
339,2,F:\RMS Samples\S2\B17LK_07280_0056_15_02_2018.MP3,"[-1.6533171e+02  2.2135847e+02 -1.1556019e+02  7.5338921e+01
 -1.0813369e+01 -8.9438524e+00  2.0290424e+01 -1.9898979e+01
  1.6589178e+01 -9.7519484e+00  1.4784081e+00  3.6580050e+00
 -8.5353498e+00  1.0853668e+01 -6.1755524e+00  4.7541795e+00
 -1.7681234e-01 -4.7905197e+00  5.0050025e+00 -7.9149685e+00
  4.9696436e+00 -1.1017308e+00 -3.9951856e+00  2.0902295e+00
 -7.4613290e+00  1.5108142e+00 -4.5300641e+00 -3.5215528e+00
  6.0478491e-01 -5.6512527e+00  1.5415101e+00 -4.2582617e+00
 -1.3963593e+00  1.0736929e+00 -4.2669392e+00  8.0026591e-01
 -3.2978406e+00 -8.5000944e-01 -9.7564667e-01 -3.7206757e+00]",-0.7750726938,0.08891310386,1482.447336,0.08461052924,1.513617992
340,2,F:\RMS Samples\S2\B17LK_07280_0101_02_01_2018.MP3,"[-1.7502271e+02  2.2273997e+02 -1.1012024e+02  7.2358971e+01
 -5.8530784e+00 -8.4122324e+00  1.7729296e+01 -1.2850445e+01
  1.8540350e+01 -1.0162094e+01  6.3825269e+00  5.4883695e+00
 -7.2156882e+00  1.2779486e+01 -7.2660208e+00  5.1218657e+00
  3.8406117e+00 -9.2275721e-01  6.0635262e+00 -7.2539353e+00
  7.3884687e+00  5.0006139e-01 -3.4521859e+00  4.8204231e+00
 -3.4756777e+00  4.2281384e+00 -2.2183490e+00 -9.9296546e-01
  3.4645228e+00 -3.0411017e+00  2.7414064e+00 -2.8633025e+00
  7.6465863e-01  2.2998228e+00 -3.8547201e+00  1.8258462e+00
 -1.5138501e+00  6.6974545e-01  1.9857462e-01 -2.7901201e+00]",0.7666292787,0.09787636763,1410.079867,0.080488801,1.397608042
341,4,F:\RMS Samples\S4\B17LK_07280_0101_02_03_2018.MP3,"[-1.85862350e+02  2.30729752e+02 -1.12009354e+02  8.20353546e+01
 -1.54134521e+01 -5.63268518e+00  1.89521618e+01 -2.11307850e+01
  1.81645908e+01 -1.30594025e+01  2.66960597e+00  7.90392876e-01
 -9.43800640e+00  9.90754032e+00 -1.07272177e+01  6.07577038e+00
 -1.48426563e-01 -2.63517714e+00  6.50222731e+00 -9.64556026e+00
  4.03513813e+00 -3.91517973e+00 -2.74823737e+00  3.77297974e+00
 -5.75464296e+00  3.67208195e+00 -4.41639662e+00 -2.56024748e-01
  1.87973392e+00 -4.98471785e+00  2.17953467e+00 -4.77629995e+00
 -1.04622945e-01 -1.14317107e+00 -5.22755003e+00  1.35965312e+00
 -3.44769788e+00  8.53852272e-01 -7.75563359e-01 -2.35363817e+00]",-0.8006445765,0.09688463124,1412.900242,0.07291667163,1.160355091
342,1,F:\RMS Samples\S1\B17LK_07280_0101_04_01_2018.MP3,"[-1.6682048e+02  2.2802599e+02 -1.1611580e+02  7.5523674e+01
 -1.9711071e+01 -9.4552956e+00  2.1118538e+01 -2.1774147e+01
  1.9936995e+01 -5.3427768e+00  6.0719061e+00  5.7675891e+00
 -1.0169438e+01  8.9655905e+00 -7.3037033e+00  5.2282486e+00
  1.2822284e+00 -3.6957428e+00  6.5250187e+00 -6.3765554e+00
  4.1588469e+00 -3.5134091e+00 -4.2636180e+00  3.3133752e+00
 -5.3803530e+00  2.6775036e+00 -5.3540649e+00 -3.6204824e+00
  2.1741709e-01 -5.3315082e+00  1.7564664e+00 -4.5531096e+00
 -1.0154510e+00 -2.0531814e-01 -4.9648337e+00  8.5119432e-01
 -3.7393849e+00 -8.6438423e-01 -1.2261724e+00 -3.7551694e+00]",-0.5782925487,0.09428979716,1453.801799,0.08510134369,1.561875701
343,2,F:\RMS Samples\S2\B17LK_07280_0101_07_02_2018.MP3,"[-1.6998663e+02  2.2551834e+02 -1.1370559e+02  7.6726936e+01
 -1.0527865e+01 -7.3033438e+00  2.1314993e+01 -1.7245119e+01
  1.6740887e+01 -1.1673611e+01  2.9822068e+00  4.0262394e+00
 -8.8796949e+00  9.7140284e+00 -9.1932669e+00  3.4443989e+00
 -5.0703394e-01 -4.3276820e+00  5.5495048e+00 -8.1911421e+00
  4.7015953e+00 -2.4336805e+00 -4.2718768e+00  3.7068543e+00
 -5.1217384e+00  4.8554182e+00 -1.1654397e-01  1.2753805e+00
  2.2228758e+00 -5.9715352e+00  1.9682119e+00 -3.2799983e+00
  3.6181203e-01  1.2364095e+00 -4.6040497e+00  1.0019538e+00
 -3.9980881e+00 -1.3410717e+00 -1.2119869e+00 -3.3595116e+00]",-0.2475751936,0.09024019854,1435.175602,0.08217488974,1.440106153
344,2,F:\RMS Samples\S2\B17LK_07280_0101_15_02_2018.MP3,"[-1.8141426e+02  2.3077388e+02 -1.1403568e+02  8.3346428e+01
 -1.4207872e+01 -5.7739549e+00  2.0666300e+01 -2.1305407e+01
  1.6786762e+01 -1.2784736e+01  3.6793525e+00  1.5122716e+00
 -1.0704303e+01  8.3961706e+00 -1.1887000e+01  3.9819293e+00
 -3.1558795e+00 -5.5120282e+00  6.7072949e+00 -6.8338132e+00
  7.3839006e+00 -1.5992321e+00 -2.4678700e+00  2.5405040e+00
 -7.8259702e+00  3.2507727e+00 -3.8612137e+00 -9.7930574e-01
  2.4638671e-01 -6.4872971e+00  2.7450404e+00 -3.6447487e+00
  5.5618906e-01  9.0967342e-02 -4.1706581e+00  2.3830011e+00
 -3.5329087e+00 -3.6598915e-01 -2.0545807e+00 -3.9196577e+00]",-0.8369304538,0.08529390732,1420.685001,0.07896085829,1.363735676
345,2,F:\RMS Samples\S2\B17LK_07280_0106_02_01_2018.MP3,"[-1.69855194e+02  2.15688507e+02 -1.04770615e+02  6.92733994e+01
 -3.63151240e+00 -7.17587805e+00  1.87662334e+01 -1.19358797e+01
  1.73363400e+01 -9.46331501e+00  4.66277933e+00  5.08558035e+00
 -7.14500284e+00  1.14595118e+01 -7.54877567e+00  2.37621045e+00
  1.59006643e+00 -2.33925271e+00  4.54412985e+00 -7.74688864e+00
  5.81044054e+00 -5.56404710e-01 -4.32511425e+00  4.17070198e+00
 -3.33430386e+00  3.76531386e+00 -1.92372954e+00 -9.08347249e-01
  2.64230347e+00 -3.76180029e+00  2.10538220e+00 -3.32055330e+00
  1.59261912e-01  1.85600483e+00 -4.61579227e+00  8.13327730e-01
 -2.21360588e+00 -5.96837223e-01 -1.38913727e+00 -3.83638620e+00]",0.2427791357,0.09429750072,1401.222887,0.0819247812,1.464255214
346,4,F:\RMS Samples\S4\B17LK_07280_0106_02_03_2018.MP3,"[-1.8731334e+02  2.3048126e+02 -1.1283624e+02  8.4571205e+01
 -1.3225971e+01 -4.3920951e+00  1.9830477e+01 -2.0052031e+01
  1.9019960e+01 -1.3543937e+01  3.3543429e+00  1.8092830e+00
 -9.4548578e+00  1.0256990e+01 -1.1480773e+01  4.1563334e+00
 -1.5913954e+00 -3.2753949e+00  6.2646594e+00 -8.6611710e+00
  6.9256053e+00 -2.1515160e+00 -2.8885887e+00  3.2710664e+00
 -5.7433877e+00  5.0033836e+00 -3.6020963e+00 -2.1136139e-01
  2.3561990e+00 -4.0160470e+00  3.4961016e+00 -4.1228786e+00
  1.0001322e+00  1.0029162e+00 -3.6796396e+00  1.9519676e+00
 -3.0677204e+00  1.5329789e+00 -5.8387750e-01 -2.1443090e+00]",-0.2938444018,0.100730406,1425.328418,0.07194126397,1.121464252
347,1,F:\RMS Samples\S1\B17LK_07280_0106_04_01_2018.MP3,"[-1.8465514e+02  2.3065952e+02 -1.1415136e+02  8.1048950e+01
 -1.8748898e+01 -5.3993053e+00  2.1835835e+01 -2.1357973e+01
  1.9199209e+01 -1.2330347e+01  2.8127813e+00  2.8669128e+00
 -8.8547726e+00  1.1077024e+01 -9.8268375e+00  4.6363602e+00
 -1.3550987e+00 -5.0017223e+00  4.8464727e+00 -8.7671261e+00
  6.1350040e+00 -1.3630781e+00 -1.9154007e+00  3.8638825e+00
 -5.6595745e+00  3.5160449e+00 -4.3924403e+00 -2.3697869e-01
  3.2873633e+00 -3.1288290e+00  3.5866070e+00 -3.5960610e+00
  9.1979659e-01  1.2091424e+00 -3.4226992e+00  1.5318892e+00
 -3.6556265e+00  7.7055162e-01  4.5415878e-02 -1.8134221e+00]",-0.394598484,0.09869104788,1430.89048,0.07159849256,1.110121846
348,2,F:\RMS Samples\S2\B17LK_07280_0106_07_02_2018.MP3,"[-1.75653687e+02  2.29010651e+02 -1.16906044e+02  7.91109009e+01
 -1.49650116e+01 -5.01404190e+00  2.25776196e+01 -2.16835632e+01
  1.48414116e+01 -1.40114708e+01  1.45042455e+00  2.58419323e+00
 -1.02957087e+01  8.10046005e+00 -1.03294058e+01  4.65578556e+00
 -8.62414300e-01 -4.92927313e+00  4.54806948e+00 -1.08406944e+01
  2.33674216e+00 -4.23162222e+00 -2.75222206e+00  5.64049101e+00
 -3.57901669e+00  6.49135733e+00 -2.02621436e+00 -1.57006609e+00
 -1.84572592e-01 -6.29304695e+00  3.22296834e+00 -3.84223437e+00
 -1.40054476e+00 -9.74441350e-01 -4.33641863e+00  2.61297655e+00
 -3.98112130e+00 -1.94246602e+00 -2.96108890e+00 -5.59287357e+00]",-1.099379897,0.0872604405,1448.964858,0.08121713251,1.422933102
349,2,F:\RMS Samples\S2\B17LK_07280_0106_15_02_2018.MP3,"[-142.59175     230.20273    -126.89751      78.117134    -12.234151
  -10.283266     27.803568    -22.361187     16.118078     -7.887316
   -0.31353435    7.0171447    -9.594298      9.766942     -6.474684
    1.785492      1.0883981    -5.596978      6.253467     -6.299341
    2.125054     -2.0877957    -5.442403      3.9485195    -5.3663406
    1.1518579    -2.9268339    -3.541378      2.1441119    -3.9525566
    3.3692765    -1.050112     -2.3853989    -1.4845549    -7.456709
    0.37796965   -0.77159876    0.70317805    1.6831938    -3.1475701 ]",0.0877205357,0.1001782899,1531.715905,0.1077117398,2.378012896
350,2,F:\RMS Samples\S2\B17LK_07280_0111_02_01_2018.MP3,"[-1.6827414e+02  2.1778992e+02 -1.0818717e+02  6.5025436e+01
  1.7582172e+00 -8.9300508e+00  1.5088253e+01 -8.1733570e+00
  1.7864887e+01 -8.5567617e+00  1.0060027e+01  7.2906537e+00
 -8.7516708e+00  1.1092687e+01 -7.6898527e+00  1.6958437e+00
  2.4781020e+00 -1.6071532e+00  4.7974272e+00 -7.3703384e+00
  6.3502698e+00 -7.4144900e-02 -3.9740040e+00  6.1016197e+00
 -2.3761592e+00  4.3460841e+00  1.8950701e-02 -7.8870881e-01
  3.1327269e+00 -2.6634378e+00  2.4031522e+00 -2.4672091e+00
  7.3399603e-01  3.1093915e+00 -3.2215500e+00  2.1261823e+00
 -6.7375112e-01  2.2107750e-01  4.6240687e-01 -2.5434942e+00]",0.9406087995,0.09340809139,1382.9468,0.08992046863,1.746478915
351,2,F:\RMS Samples\S2\B17LK_07505_1448_14_02_2018.MP3,"[-164.92209     225.8682     -125.76974      75.45499      -9.481874
   -9.674148     23.365334    -15.795311     18.897438     -8.673124
    6.700371      8.974071     -7.802829     11.761145     -6.8821087
    3.8277597     0.7909502    -4.274586      6.068595     -8.232793
    4.4495096    -1.1937171    -3.9955614     4.7776055    -5.5909004
    2.4298556    -3.1407635    -1.9973379     2.5039952    -5.3172626
    2.744878     -3.193416     -1.5067906     1.6694705    -4.390118
    2.140597     -2.3437326    -1.0109924     0.39712223   -2.86308   ]",0.1192398295,0.1145583792,1527.312972,0.08441986889,1.439181566
352,2,F:\RMS Samples\S2\B17LK_07505_1448_21_02_2018.MP3,"[-171.40826     221.20096    -115.27846      75.789276     -9.575013
   -8.9770355    20.915472    -17.00475      16.251719    -10.398037
    5.0819488     6.343648     -7.2166243    12.05709      -7.0219436
    3.2364485    -0.88432217   -4.648906      5.4339094    -7.894413
    4.485389     -1.7995026    -3.6682906     3.6548016    -5.833635
    2.920087     -2.3578622    -0.961073      1.6594728    -5.544256
    2.1562743    -3.6072683    -1.5115837     0.29089493   -4.3969307
    1.6233996    -3.065183     -1.0156024     0.23472902   -1.6167834 ]",-0.3087555766,0.1019567087,1474.855222,0.08064499497,1.370500565
